section,field,independently_recomputed_value,c2_recorded_value,match,severity,source_artifact,notes_code
10_gap_rows,FCG0088.structural_pattern,DAILY_BREAK_PATTERN,DAILY_BREAK_PATTERN,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0089.delta_hours,2,2,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0089.evidence_status,NO_EXACT_EFFECTIVE_HISTORICAL_COVERAGE,NO_EXACT_EFFECTIVE_HISTORICAL_COVERAGE,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0089.final_adjudication,UNVERIFIED_GAP,UNVERIFIED_GAP,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0089.first_missing_timestamp,2026-05-08T00:00:00,2026-05-08T00:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0089.gap_id,FCG0089,FCG0089,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0089.last_missing_timestamp,2026-05-08T00:00:00,2026-05-08T00:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0089.missing_hourly_slot_count,1,1,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0089.next_timestamp,2026-05-08T01:00:00,2026-05-08T01:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0089.next_weekday,FRIDAY,FRIDAY,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0089.notes_code,CURRENT_HASH_BOUND_SESSION_EVIDENCE_NOT_DATED_HISTORICAL_PROOF,CURRENT_HASH_BOUND_SESSION_EVIDENCE_NOT_DATED_HISTORICAL_PROOF,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0089.previous_timestamp,2026-05-07T23:00:00,2026-05-07T23:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0089.previous_weekday,THURSDAY,THURSDAY,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0089.scope,ANALYSIS_WINDOW_INTERNAL,ANALYSIS_WINDOW_INTERNAL,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0089.structural_pattern,DAILY_BREAK_PATTERN,DAILY_BREAK_PATTERN,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0090.delta_hours,50,50,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0090.evidence_status,NO_EXACT_EFFECTIVE_HISTORICAL_COVERAGE,NO_EXACT_EFFECTIVE_HISTORICAL_COVERAGE,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0090.final_adjudication,UNVERIFIED_GAP,UNVERIFIED_GAP,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0090.first_missing_timestamp,2026-05-09T00:00:00,2026-05-09T00:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0090.gap_id,FCG0090,FCG0090,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0090.last_missing_timestamp,2026-05-11T00:00:00,2026-05-11T00:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0090.missing_hourly_slot_count,49,49,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0090.next_timestamp,2026-05-11T01:00:00,2026-05-11T01:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0090.next_weekday,MONDAY,MONDAY,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0090.notes_code,CURRENT_HASH_BOUND_SESSION_EVIDENCE_NOT_DATED_HISTORICAL_PROOF,CURRENT_HASH_BOUND_SESSION_EVIDENCE_NOT_DATED_HISTORICAL_PROOF,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0090.previous_timestamp,2026-05-08T23:00:00,2026-05-08T23:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0090.previous_weekday,FRIDAY,FRIDAY,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0090.scope,ANALYSIS_WINDOW_INTERNAL,ANALYSIS_WINDOW_INTERNAL,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0090.structural_pattern,WEEKEND_PATTERN,WEEKEND_PATTERN,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0091.delta_hours,2,2,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0091.evidence_status,NO_EXACT_EFFECTIVE_HISTORICAL_COVERAGE,NO_EXACT_EFFECTIVE_HISTORICAL_COVERAGE,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0091.final_adjudication,UNVERIFIED_GAP,UNVERIFIED_GAP,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0091.first_missing_timestamp,2026-05-12T00:00:00,2026-05-12T00:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0091.gap_id,FCG0091,FCG0091,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0091.last_missing_timestamp,2026-05-12T00:00:00,2026-05-12T00:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0091.missing_hourly_slot_count,1,1,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0091.next_timestamp,2026-05-12T01:00:00,2026-05-12T01:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0091.next_weekday,TUESDAY,TUESDAY,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0091.notes_code,CURRENT_HASH_BOUND_SESSION_EVIDENCE_NOT_DATED_HISTORICAL_PROOF,CURRENT_HASH_BOUND_SESSION_EVIDENCE_NOT_DATED_HISTORICAL_PROOF,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0091.previous_timestamp,2026-05-11T23:00:00,2026-05-11T23:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0091.previous_weekday,MONDAY,MONDAY,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0091.scope,ANALYSIS_WINDOW_INTERNAL,ANALYSIS_WINDOW_INTERNAL,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0091.structural_pattern,DAILY_BREAK_PATTERN,DAILY_BREAK_PATTERN,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0092.delta_hours,2,2,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0092.evidence_status,NO_EXACT_EFFECTIVE_HISTORICAL_COVERAGE,NO_EXACT_EFFECTIVE_HISTORICAL_COVERAGE,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0092.final_adjudication,UNVERIFIED_GAP,UNVERIFIED_GAP,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0092.first_missing_timestamp,2026-05-13T00:00:00,2026-05-13T00:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0092.gap_id,FCG0092,FCG0092,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0092.last_missing_timestamp,2026-05-13T00:00:00,2026-05-13T00:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0092.missing_hourly_slot_count,1,1,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0092.next_timestamp,2026-05-13T01:00:00,2026-05-13T01:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0092.next_weekday,WEDNESDAY,WEDNESDAY,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0092.notes_code,CURRENT_HASH_BOUND_SESSION_EVIDENCE_NOT_DATED_HISTORICAL_PROOF,CURRENT_HASH_BOUND_SESSION_EVIDENCE_NOT_DATED_HISTORICAL_PROOF,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0092.previous_timestamp,2026-05-12T23:00:00,2026-05-12T23:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0092.previous_weekday,TUESDAY,TUESDAY,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0092.scope,ANALYSIS_WINDOW_INTERNAL,ANALYSIS_WINDOW_INTERNAL,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0092.structural_pattern,DAILY_BREAK_PATTERN,DAILY_BREAK_PATTERN,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0093.delta_hours,2,2,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0093.evidence_status,NO_EXACT_EFFECTIVE_HISTORICAL_COVERAGE,NO_EXACT_EFFECTIVE_HISTORICAL_COVERAGE,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0093.final_adjudication,UNVERIFIED_GAP,UNVERIFIED_GAP,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0093.first_missing_timestamp,2026-05-14T00:00:00,2026-05-14T00:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0093.gap_id,FCG0093,FCG0093,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0093.last_missing_timestamp,2026-05-14T00:00:00,2026-05-14T00:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0093.missing_hourly_slot_count,1,1,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0093.next_timestamp,2026-05-14T01:00:00,2026-05-14T01:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0093.next_weekday,THURSDAY,THURSDAY,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0093.notes_code,CURRENT_HASH_BOUND_SESSION_EVIDENCE_NOT_DATED_HISTORICAL_PROOF,CURRENT_HASH_BOUND_SESSION_EVIDENCE_NOT_DATED_HISTORICAL_PROOF,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0093.previous_timestamp,2026-05-13T23:00:00,2026-05-13T23:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0093.previous_weekday,WEDNESDAY,WEDNESDAY,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0093.scope,ANALYSIS_WINDOW_INTERNAL,ANALYSIS_WINDOW_INTERNAL,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0093.structural_pattern,DAILY_BREAK_PATTERN,DAILY_BREAK_PATTERN,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0094.delta_hours,2,2,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0094.evidence_status,NO_EXACT_EFFECTIVE_HISTORICAL_COVERAGE,NO_EXACT_EFFECTIVE_HISTORICAL_COVERAGE,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0094.final_adjudication,UNVERIFIED_GAP,UNVERIFIED_GAP,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0094.first_missing_timestamp,2026-05-15T00:00:00,2026-05-15T00:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0094.gap_id,FCG0094,FCG0094,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0094.last_missing_timestamp,2026-05-15T00:00:00,2026-05-15T00:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0094.missing_hourly_slot_count,1,1,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0094.next_timestamp,2026-05-15T01:00:00,2026-05-15T01:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0094.next_weekday,FRIDAY,FRIDAY,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0094.notes_code,CURRENT_HASH_BOUND_SESSION_EVIDENCE_NOT_DATED_HISTORICAL_PROOF,CURRENT_HASH_BOUND_SESSION_EVIDENCE_NOT_DATED_HISTORICAL_PROOF,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0094.previous_timestamp,2026-05-14T23:00:00,2026-05-14T23:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0094.previous_weekday,THURSDAY,THURSDAY,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0094.scope,ANALYSIS_WINDOW_INTERNAL,ANALYSIS_WINDOW_INTERNAL,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0094.structural_pattern,DAILY_BREAK_PATTERN,DAILY_BREAK_PATTERN,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0095.delta_hours,50,50,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0095.evidence_status,NO_EXACT_EFFECTIVE_HISTORICAL_COVERAGE,NO_EXACT_EFFECTIVE_HISTORICAL_COVERAGE,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0095.final_adjudication,UNVERIFIED_GAP,UNVERIFIED_GAP,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0095.first_missing_timestamp,2026-05-16T00:00:00,2026-05-16T00:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0095.gap_id,FCG0095,FCG0095,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0095.last_missing_timestamp,2026-05-18T00:00:00,2026-05-18T00:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0095.missing_hourly_slot_count,49,49,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0095.next_timestamp,2026-05-18T01:00:00,2026-05-18T01:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0095.next_weekday,MONDAY,MONDAY,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0095.notes_code,CURRENT_HASH_BOUND_SESSION_EVIDENCE_NOT_DATED_HISTORICAL_PROOF,CURRENT_HASH_BOUND_SESSION_EVIDENCE_NOT_DATED_HISTORICAL_PROOF,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0095.previous_timestamp,2026-05-15T23:00:00,2026-05-15T23:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0095.previous_weekday,FRIDAY,FRIDAY,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0095.scope,ANALYSIS_WINDOW_INTERNAL,ANALYSIS_WINDOW_INTERNAL,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0095.structural_pattern,WEEKEND_PATTERN,WEEKEND_PATTERN,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0096.delta_hours,2,2,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0096.evidence_status,NO_EXACT_EFFECTIVE_HISTORICAL_COVERAGE,NO_EXACT_EFFECTIVE_HISTORICAL_COVERAGE,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0096.final_adjudication,UNVERIFIED_GAP,UNVERIFIED_GAP,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0096.first_missing_timestamp,2026-05-19T00:00:00,2026-05-19T00:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0096.gap_id,FCG0096,FCG0096,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0096.last_missing_timestamp,2026-05-19T00:00:00,2026-05-19T00:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0096.missing_hourly_slot_count,1,1,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0096.next_timestamp,2026-05-19T01:00:00,2026-05-19T01:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0096.next_weekday,TUESDAY,TUESDAY,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0096.notes_code,CURRENT_HASH_BOUND_SESSION_EVIDENCE_NOT_DATED_HISTORICAL_PROOF,CURRENT_HASH_BOUND_SESSION_EVIDENCE_NOT_DATED_HISTORICAL_PROOF,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0096.previous_timestamp,2026-05-18T23:00:00,2026-05-18T23:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0096.previous_weekday,MONDAY,MONDAY,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0096.scope,ANALYSIS_WINDOW_INTERNAL,ANALYSIS_WINDOW_INTERNAL,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0096.structural_pattern,DAILY_BREAK_PATTERN,DAILY_BREAK_PATTERN,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0097.delta_hours,2,2,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0097.evidence_status,NO_EXACT_EFFECTIVE_HISTORICAL_COVERAGE,NO_EXACT_EFFECTIVE_HISTORICAL_COVERAGE,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0097.final_adjudication,UNVERIFIED_GAP,UNVERIFIED_GAP,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0097.first_missing_timestamp,2026-05-20T00:00:00,2026-05-20T00:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0097.gap_id,FCG0097,FCG0097,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0097.last_missing_timestamp,2026-05-20T00:00:00,2026-05-20T00:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0097.missing_hourly_slot_count,1,1,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0097.next_timestamp,2026-05-20T01:00:00,2026-05-20T01:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0097.next_weekday,WEDNESDAY,WEDNESDAY,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0097.notes_code,CURRENT_HASH_BOUND_SESSION_EVIDENCE_NOT_DATED_HISTORICAL_PROOF,CURRENT_HASH_BOUND_SESSION_EVIDENCE_NOT_DATED_HISTORICAL_PROOF,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0097.previous_timestamp,2026-05-19T23:00:00,2026-05-19T23:00:00,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0097.previous_weekday,TUESDAY,TUESDAY,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0097.scope,ANALYSIS_WINDOW_INTERNAL,ANALYSIS_WINDOW_INTERNAL,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0097.structural_pattern,DAILY_BREAK_PATTERN,DAILY_BREAK_PATTERN,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0098.delta_hours,2,2,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
10_gap_rows,FCG0098.evidence_status,NO_EXACT_EFFECTIVE_HISTORICAL_COVERAGE,NO_EXACT_EFFECTIVE_HISTORICAL_COVERAGE,true,MATERIAL,research/results/checkpoint_fr_phase_c2/gap_inventory.csv,GAP_FIELD_RECOMPUTATION
